"","iso2Code","Country","Year","Fertility","Population","GDP","Region"
"7679","TR","Turkey",2007,2.173,69496513,9312.05187132192,"Europe & Central Asia "
"7680","TR","Turkey",2008,2.147,70363511,10379.4919495446,"Europe & Central Asia "
"7681","TR","Turkey",2009,2.123,71241080,8626.39816554285,"Europe & Central Asia "
"7682","TR","Turkey",2010,2.101,72137546,10135.4209118737,"Europe & Central Asia "
"7683","TR","Turkey",2011,2.08,73058638,10604.8401547416,"Europe & Central Asia "
"7684","TT","Trinidad and Tobago",1960,5.264,848481,631.332020785267,"Latin America & Caribbean "
"7685","TT","Trinidad and Tobago",1961,5.177,865356,675.981444755319,"Latin America & Caribbean "
"7686","TT","Trinidad and Tobago",1962,5.047,880019,703.760745415509,"Latin America & Caribbean "
"7687","TT","Trinidad and Tobago",1963,4.873,892571,759.87154935004,"Latin America & Caribbean "
"7688","TT","Trinidad and Tobago",1964,4.664,903272,788.13196772001,"Latin America & Caribbean "
"7689","TT","Trinidad and Tobago",1965,4.433,912419,807.275130631677,"Latin America & Caribbean "
"7690","TT","Trinidad and Tobago",1966,4.2,919902,786.757574542507,"Latin America & Caribbean "
"7691","TT","Trinidad and Tobago",1967,3.985,925918,822.947011808029,"Latin America & Caribbean "
"7692","TT","Trinidad and Tobago",1968,3.802,931466,814.737164856259,"Latin America & Caribbean "
"7693","TT","Trinidad and Tobago",1969,3.658,937846,830.840031305779,"Latin America & Caribbean "
"7694","TT","Trinidad and Tobago",1970,3.554,945996,868.766870050191,"Latin America & Caribbean "
"7695","TT","Trinidad and Tobago",1971,3.484,956364,937.67999328241,"Latin America & Caribbean "
"7696","TT","Trinidad and Tobago",1972,3.432,968742,1118.34969840691,"Latin America & Caribbean "
"7697","TT","Trinidad and Tobago",1973,3.389,982594,1331.9703584024,"Latin America & Caribbean "
"7698","TT","Trinidad and Tobago",1974,3.349,997052,2048.03964088076,"Latin America & Caribbean "
"7699","TT","Trinidad and Tobago",1975,3.313,1011487,2414.92725331887,"Latin America & Caribbean "
"7700","TT","Trinidad and Tobago",1976,3.287,1025655,2437.87704818027,"Latin America & Caribbean "
"7701","TT","Trinidad and Tobago",1977,3.273,1039757,3018.65391812439,"Latin America & Caribbean "
"7702","TT","Trinidad and Tobago",1978,3.271,1054109,3379.4733736697,"Latin America & Caribbean "
"7703","TT","Trinidad and Tobago",1979,3.278,1069199,4304.54616691224,"Latin America & Caribbean "
"7704","TT","Trinidad and Tobago",1980,3.284,1085308,5745.71894694895,"Latin America & Caribbean "
"7705","TT","Trinidad and Tobago",1981,3.281,1102562,6212.04633798848,"Latin America & Caribbean "
"7706","TT","Trinidad and Tobago",1982,3.261,1120610,7129.85896596279,"Latin America & Caribbean "
"7707","TT","Trinidad and Tobago",1983,3.218,1138673,6849.85914604029,"Latin America & Caribbean "
"7708","TT","Trinidad and Tobago",1984,3.151,1155701,6711.22246884298,"Latin America & Caribbean "
"7709","TT","Trinidad and Tobago",1985,3.06,1170935,6299.23928480489,"Latin America & Caribbean "
"7710","TT","Trinidad and Tobago",1986,2.949,1184053,4049.11038639363,"Latin America & Caribbean "
"7711","TT","Trinidad and Tobago",1987,2.827,1195243,4014.03745643473,"Latin America & Caribbean "
"7712","TT","Trinidad and Tobago",1988,2.7,1204890,3732.13028086698,"Latin America & Caribbean "
"7713","TT","Trinidad and Tobago",1989,2.574,1213625,3562.08507357031,"Latin America & Caribbean "
"7714","TT","Trinidad and Tobago",1990,2.453,1221904,4147.68298501163,"Latin America & Caribbean "
"7715","TT","Trinidad and Tobago",1991,2.339,1229906,4360.35226183235,"Latin America & Caribbean "
"7716","TT","Trinidad and Tobago",1992,2.231,1237486,4470.44843611303,"Latin America & Caribbean "
"7717","TT","Trinidad and Tobago",1993,2.131,1244410,3684.19262548071,"Latin America & Caribbean "
"7718","TT","Trinidad and Tobago",1994,2.04,1250316,3956.76451519166,"Latin America & Caribbean "
"7719","TT","Trinidad and Tobago",1995,1.961,1255001,4246.38239718759,"Latin America & Caribbean "
"7720","TT","Trinidad and Tobago",1996,1.896,1258365,4577.00098753117,"Latin America & Caribbean "
"7721","TT","Trinidad and Tobago",1997,1.843,1260677,4551.3254578138,"Latin America & Caribbean "
"7722","TT","Trinidad and Tobago",1998,1.801,1262544,4786.93036553751,"Latin America & Caribbean "
"7723","TT","Trinidad and Tobago",1999,1.772,1264781,5383.52180226995,"Latin America & Caribbean "
"7724","TT","Trinidad and Tobago",2000,1.753,1267980,6430.94978497158,"Latin America & Caribbean "
"7725","TT","Trinidad and Tobago",2001,1.744,1272347,6935.90125620278,"Latin America & Caribbean "
"7726","TT","Trinidad and Tobago",2002,1.744,1277723,7050.25542809972,"Latin America & Caribbean "
"7727","TT","Trinidad and Tobago",2003,1.749,1283868,8751.64777304749,"Latin America & Caribbean "
"7728","TT","Trinidad and Tobago",2004,1.758,1290379,9985.21542585151,"Latin America & Caribbean "
"7729","TT","Trinidad and Tobago",2005,1.769,1296933,12405.0561484997,"Latin America & Caribbean "
"7730","TT","Trinidad and Tobago",2006,1.779,1303478,14162.8054207854,"Latin America & Caribbean "
"7731","TT","Trinidad and Tobago",2007,1.788,1310040,16591.3918721605,"Latin America & Caribbean "
"7732","TT","Trinidad and Tobago",2008,1.796,1316449,21282.7919259847,"Latin America & Caribbean "
"7733","TT","Trinidad and Tobago",2009,1.8,1322518,14557.0168103125,"Latin America & Caribbean "
"7734","TT","Trinidad and Tobago",2010,1.802,1328095,15572.688762412,"Latin America & Caribbean "
"7735","TT","Trinidad and Tobago",2011,1.801,1333082,17626.5587966605,"Latin America & Caribbean "
"7736","TZ","Tanzania",1988,6.328,23933171,219.158995826222,"Sub-Saharan Africa "
"7737","TZ","Tanzania",1989,6.273,24685791,184.151367208578,"Sub-Saharan Africa "
"7738","TZ","Tanzania",1990,6.213,25484814,171.874594232533,"Sub-Saharan Africa "
"7739","TZ","Tanzania",1991,6.148,26337403,193.575383537978,"Sub-Saharan Africa "
"7740","TZ","Tanzania",1992,6.081,27236099,173.786174183475,"Sub-Saharan Africa "
"7741","TZ","Tanzania",1993,6.013,28157055,155.555570141127,"Sub-Saharan Africa "
"7742","TZ","Tanzania",1994,5.946,29067333,159.653779498745,"Sub-Saharan Africa "
"7743","TZ","Tanzania",1995,5.883,29944302,180.564294276655,"Sub-Saharan Africa "
"7744","TZ","Tanzania",1996,5.828,30780453,217.154110153448,"Sub-Saharan Africa "
"7745","TZ","Tanzania",1997,5.78,31586039,250.32068463712,"Sub-Saharan Africa "
"7746","TZ","Tanzania",1998,5.741,32378333,297.012560676904,"Sub-Saharan Africa "
"7747","TZ","Tanzania",1999,5.711,33183093,300.766507307794,"Sub-Saharan Africa "
"7748","TZ","Tanzania",2000,5.689,34020512,308.144092325753,"Sub-Saharan Africa "
"7749","TZ","Tanzania",2001,5.675,34895398,306.272151884985,"Sub-Saharan Africa "
"7750","TZ","Tanzania",2002,5.666,35806497,310.631644178549,"Sub-Saharan Africa "
"7751","TZ","Tanzania",2003,5.659,36760831,326.48415385662,"Sub-Saharan Africa "
"7752","TZ","Tanzania",2004,5.651,37765139,349.620931473847,"Sub-Saharan Africa "
"7753","TZ","Tanzania",2005,5.638,38824384,374.9992699214,"Sub-Saharan Africa "
"7754","TZ","Tanzania",2006,5.616,39942347,369.402149857716,"Sub-Saharan Africa "
"7755","TZ","Tanzania",2007,5.585,41119693,421.300183884536,"Sub-Saharan Africa "
"7756","TZ","Tanzania",2008,5.543,42353790,503.604546870264,"Sub-Saharan Africa "
"7757","TZ","Tanzania",2009,5.49,43639752,504.200237667223,"Sub-Saharan Africa "
"7758","TZ","Tanzania",2010,5.428,44973330,524.693788561341,"Sub-Saharan Africa "
"7759","TZ","Tanzania",2011,5.359,46354607,530.394855229403,"Sub-Saharan Africa "
"7760","UA","Ukraine",1987,2.05,51293000,1249.44327760578,"Europe & Central Asia "
"7761","UA","Ukraine",1988,2.02,51521000,1449.96249883861,"Europe & Central Asia "
"7762","UA","Ukraine",1989,1.92,51773000,1597.49298410224,"Europe & Central Asia "
"7763","UA","Ukraine",1990,1.848,51892000,1569.73004108386,"Europe & Central Asia "
"7764","UA","Ukraine",1991,1.81,52000469.7386476,1489.67969217639,"Europe & Central Asia "
"7765","UA","Ukraine",1992,1.72,52150265.7333594,1417.86993909774,"Europe & Central Asia "
"7766","UA","Ukraine",1993,1.6,52179209.7011827,1258.13632614604,"Europe & Central Asia "
"7767","UA","Ukraine",1994,1.5,51921041.293102,1012.10518319258,"Europe & Central Asia "
"7768","UA","Ukraine",1995,1.4,51512298.6056728,935.968098691153,"Europe & Central Asia "
"7769","UA","Ukraine",1996,1.3,51057188.9809848,872.709185845107,"Europe & Central Asia "
"7770","UA","Ukraine",1997,1.3,50594105.0194585,991.230100697402,"Europe & Central Asia "
"7771","UA","Ukraine",1998,1.2,50143939.1300684,835.260296788021,"Europe & Central Asia "
"7772","UA","Ukraine",1999,1.2,49673349.9915196,635.766242031047,"Europe & Central Asia "
"7773","UA","Ukraine",2000,1.1,49175847.6425165,635.708968158504,"Europe & Central Asia "
"7774","UA","Ukraine",2001,1.1,48683864.5779071,780.738031094137,"Europe & Central Asia "
"7775","UA","Ukraine",2002,1.1,48202500,879.475048622778,"Europe & Central Asia "
"7776","UA","Ukraine",2003,1.2,47812950,1048.52248790763,"Europe & Central Asia "
"7777","UA","Ukraine",2004,1.2,47451600,1367.35243333629,"Europe & Central Asia "
"7778","UA","Ukraine",2005,1.2,47105150,1828.71762576598,"Europe & Central Asia "
"7779","UA","Ukraine",2006,1.31,46787750,2303.01883093183,"Europe & Central Asia "
"7780","UA","Ukraine",2007,1.345,46509350,3068.60899799696,"Europe & Central Asia "
"7781","UA","Ukraine",2008,1.39,46258200,3891.03782318207,"Europe & Central Asia "
"7782","UA","Ukraine",2009,1.46,46053300,2545.48034107349,"Europe & Central Asia "
"7783","UA","Ukraine",2010,1.445,45870700,2973.98170874555,"Europe & Central Asia "
"7784","UA","Ukraine",2011,1.459,45706100,3575.50732483853,"Europe & Central Asia "
"7785","UG","Uganda",1960,6.999,6788211,62.3353765709122,"Sub-Saharan Africa "
"7786","UG","Uganda",1961,7.019,7006629,63.0355968634404,"Sub-Saharan Africa "
"7787","UG","Uganda",1962,7.04,7240155,62.0371134700839,"Sub-Saharan Africa "
"7788","UG","Uganda",1963,7.06,7487412,68.9578255974576,"Sub-Saharan Africa "
"7789","UG","Uganda",1964,7.078,7746181,76.0694176380255,"Sub-Saharan Africa "
"7790","UG","Uganda",1965,7.094,8014376,110.364467383365,"Sub-Saharan Africa "
"7791","UG","Uganda",1966,7.106,8292751,111.589208742989,"Sub-Saharan Africa "
"7792","UG","Uganda",1967,7.113,8580647,112.723514505075,"Sub-Saharan Africa "
"7793","UG","Uganda",1968,7.117,8872890,116.915603154216,"Sub-Saharan Africa "
"7794","UG","Uganda",1969,7.118,9162794,127.532788228058,"Sub-Saharan Africa "
"7795","UG","Uganda",1970,7.115,9446024,133.34233003939,"Sub-Saharan Africa "
"7796","UG","Uganda",1971,7.111,9720388,145.795795614879,"Sub-Saharan Africa "
"7797","UG","Uganda",1972,7.107,9988441,149.269571370254,"Sub-Saharan Africa "
"7798","UG","Uganda",1973,7.103,10256553,165.924937184656,"Sub-Saharan Africa "
"7799","UG","Uganda",1974,7.1,10533820,199.257725117647,"Sub-Saharan Africa "
"7800","UG","Uganda",1975,7.099,10827097,217.930582459505,"Sub-Saharan Africa "
"7801","UG","Uganda",1976,7.099,11139632,219.693074241591,"Sub-Saharan Africa "
"7802","UG","Uganda",1977,7.099,11470628,255.99911253641,"Sub-Saharan Africa "
"7803","UG","Uganda",1978,7.099,11818135,204.792115639669,"Sub-Saharan Africa "
"7804","UG","Uganda",1979,7.1,12178512,175.639273500736,"Sub-Saharan Africa "
"7805","UG","Uganda",1980,7.1,12549779,99.1738579619609,"Sub-Saharan Africa "
"7806","UG","Uganda",1981,7.101,12930714,103.4204298386,"Sub-Saharan Africa "
"7807","UG","Uganda",1982,7.101,13324390,163.422115383894,"Sub-Saharan Africa "
"7808","UG","Uganda",1983,7.102,13738114,163.074300688823,"Sub-Saharan Africa "
"7809","UG","Uganda",1984,7.103,14181630,254.95288369842,"Sub-Saharan Africa "
"7810","UG","Uganda",1985,7.103,14661481,240.064097385071,"Sub-Saharan Africa "
"7811","UG","Uganda",1986,7.103,15180721,258.435955915244,"Sub-Saharan Africa "
"7812","UG","Uganda",1987,7.102,15736176,398.414574113808,"Sub-Saharan Africa "
"7813","UG","Uganda",1988,7.1,16320417,398.821405812681,"Sub-Saharan Africa "
"7814","UG","Uganda",1989,7.097,16922648,311.799957822368,"Sub-Saharan Africa "
"7815","UG","Uganda",1990,7.091,17534839,245.4769910392,"Sub-Saharan Africa "
"7816","UG","Uganda",1991,7.082,18156095,182.953945099889,"Sub-Saharan Africa "
"7817","UG","Uganda",1992,7.071,18788440,152.085952091207,"Sub-Saharan Africa "
"7818","UG","Uganda",1993,7.057,19430461,165.741779268718,"Sub-Saharan Africa "
"7819","UG","Uganda",1994,7.039,20081152,198.715219982461,"Sub-Saharan Africa "
"7820","UG","Uganda",1995,7.018,20740726,277.512889043238,"Sub-Saharan Africa "
"7821","UG","Uganda",1996,6.994,21407693,282.355755332347,"Sub-Saharan Africa "
"7822","UG","Uganda",1997,6.967,22084527,283.878994246564,"Sub-Saharan Africa "
"7823","UG","Uganda",1998,6.937,22780451,289.055552347385,"Sub-Saharan Africa "
"7824","UG","Uganda",1999,6.903,23507800,255.173315152698,"Sub-Saharan Africa "
"7825","UG","Uganda",2000,6.865,24275641,255.121857846197,"Sub-Saharan Africa "
"7826","UG","Uganda",2001,6.822,25088033,232.800383471274,"Sub-Saharan Africa "
"7827","UG","Uganda",2002,6.772,25943441,238.155126264386,"Sub-Saharan Africa "
"7828","UG","Uganda",2003,6.716,26838428,236.105344508231,"Sub-Saharan Africa "
"7829","UG","Uganda",2004,6.653,27766986,285.96415409297,"Sub-Saharan Africa "
"7830","UG","Uganda",2005,6.583,28724869,313.798976433351,"Sub-Saharan Africa "
"7831","UG","Uganda",2006,6.507,29711397,335.804109074471,"Sub-Saharan Africa "
"7832","UG","Uganda",2007,6.425,30728747,387.780844513678,"Sub-Saharan Africa "
"7833","UG","Uganda",2008,6.338,31778799,454.404134054372,"Sub-Saharan Africa "
"7834","UG","Uganda",2009,6.248,32864328,480.871376491572,"Sub-Saharan Africa "
"7835","UG","Uganda",2010,6.155,33987213,505.987684931166,"Sub-Saharan Africa "
"7836","UG","Uganda",2011,6.06,35148064,478.615644239593,"Sub-Saharan Africa "
"7837","US","United States",1960,3.654,180671000,2881.09979779821,"North America"
"7838","US","United States",1961,3.62,183691000,2934.55277761023,"North America"
"7839","US","United States",1962,3.461,186538000,3107.93741663361,"North America"
"7840","US","United States",1963,3.319,189242000,3232.20800930026,"North America"
"7841","US","United States",1964,3.19,191889000,3423.39628164199,"North America"
"7842","US","United States",1965,2.913,194303000,3664.8018703983,"North America"
"7843","US","United States",1966,2.721,196560000,3972.12308994709,"North America"
"7844","US","United States",1967,2.558,198712000,4152.01983719151,"North America"
"7845","US","United States",1968,2.464,200706000,4491.42430452503,"North America"
"7846","US","United States",1969,2.456,202677000,4802.6424850575,"North America"
"7847","US","United States",1970,2.48,205052000,4997.75666660164,"North America"
"7848","US","United States",1971,2.266,207661000,5360.17836762801,"North America"
"7849","US","United States",1972,2.01,209896000,5836.22365361893,"North America"
"7850","US","United States",1973,1.879,211909000,6461.73593382065,"North America"
"7851","US","United States",1974,1.835,213854000,6948.19830351548,"North America"
"7852","US","United States",1975,1.774,215973000,7516.68032578146,"North America"
"7853","US","United States",1976,1.738,218035000,8297.29171921939,"North America"
"7854","US","United States",1977,1.79,220239000,9142.79487284269,"North America"
"7855","US","United States",1978,1.76,222585000,10225.3071860188,"North America"
"7856","US","United States",1979,1.808,225055000,11301.6818111128,"North America"
"7857","US","United States",1980,1.8395,227225000,12179.5577071185,"North America"
"7858","US","United States",1981,1.812,229466000,13526.1868860746,"North America"
"7859","US","United States",1982,1.8275,231664000,13932.6783617653,"North America"
"7860","US","United States",1983,1.799,233792000,15000.0855461265,"North America"
"7861","US","United States",1984,1.8065,235825000,16539.3830170677,"North America"
"7862","US","United States",1985,1.844,237924000,17588.80987206,"North America"
"7863","US","United States",1986,1.8375,240133000,18427.2882111163,"North America"
"7864","US","United States",1987,1.872,242289000,19393.781806025,"North America"
"7865","US","United States",1988,1.934,244499000,20703.1521601315,"North America"
"7866","US","United States",1989,2.014,246819000,22039.2271259506,"North America"
"7867","US","United States",1990,2.081,249623000,23037.9412153528,"North America"
"7868","US","United States",1991,2.0625,252981000,23443.2625375028,"North America"
"7869","US","United States",1992,2.046,256514000,24411.1432514405,"North America"
"7870","US","United States",1993,2.0195,259919000,25326.736406342,"North America"
"7871","US","United States",1994,2.0015,263126000,26577.7612246604,"North America"
"7872","US","United States",1995,1.978,266278000,27559.1674866117,"North America"
"7873","US","United States",1996,1.976,269394000,28772.3557317535,"North America"
"7874","US","United States",1997,1.971,272657000,30281.6359015173,"North America"
"7875","US","United States",1998,1.999,275854000,31687.0518462665,"North America"
"7876","US","United States",1999,2.0075,279040000,33332.1387614679,"North America"
"7877","US","United States",2000,2.056,282162411,35081.9230843615,"North America"
"7878","US","United States",2001,2.034,284968955,35912.3329767623,"North America"
"7879","US","United States",2002,2.013,287625193,36819.4450894293,"North America"
"7880","US","United States",2003,2.042,290107933,38224.7389284594,"North America"
"7881","US","United States",2004,2.045,292805298,40292.3037273731,"North America"
"7882","US","United States",2005,2.054,295516599,42516.3934699993,"North America"
"7883","US","United States",2006,2.1005,298379912,44622.6420228986,"North America"
"7884","US","United States",2007,2.122,301231207,46349.1154819162,"North America"
"7885","US","United States",2008,2.0845,304093966,46759.5598394741,"North America"
"7886","US","United States",2009,2.0007,306771529,45305.0517605237,"North America"
"7887","US","United States",2010,1.931,309326225,46615.5108575097,"North America"
"7888","US","United States",2011,1.8945,311587816,48112.6001409503,"North America"
"7889","UY","Uruguay",1960,2.881,2538779,489.99663868105,"Latin America & Caribbean "
"7890","UY","Uruguay",1961,2.887,2571834,602.536383028365,"Latin America & Caribbean "
"7891","UY","Uruguay",1962,2.885,2604042,656.372408990356,"Latin America & Caribbean "
"7892","UY","Uruguay",1963,2.874,2635294,583.984816041089,"Latin America & Caribbean "
"7893","UY","Uruguay",1964,2.858,2665561,740.748812747917,"Latin America & Caribbean "
